ID,Pred,Season,Team1,Team2,deltaSeed,deltaWinPct,deltaPointsFor,deltaPointsAgainst,deltaFGM,deltaFGA,deltaFGM3,deltaFGA3,deltaFTM,deltaFTA,deltaOR,deltaDR,deltaAst,deltaTO,deltaStl,deltaBlk,deltaPF
2019_1120_1393,0.5,2019,1120,1393,-3,0.1292335115864528,9.15508021390373,2.8912655971479495,3.1809269162210363,4.19875222816399,3.472370766488414,5.879679144385026,-0.6791443850267385,-1.9616755793226375,0.9474153297682708,-2.0588235294117645,2.4117647058823533,-0.3074866310160438,1.0213903743315509,-0.023172905525846943,0.9581105169340454
2019_1120_1396,0.5,2019,1120,1396,-6,0.016544117647058876,4.038602941176464,-2.568014705882348,0.623161764705884,0.22242647058823195,3.9117647058823533,7.283088235294116,-1.1194852941176467,-1.139705882352942,2.016544117647058,-2.6213235294117645,-0.056985294117646745,0.9908088235294112,0.6378676470588243,2.514705882352941,0.913602941176471
2019_1120_1397,0.5,2019,1120,1397,3,-0.11319073083778963,-2.7843137254902075,-0.8966131907308323,-2.6675579322638114,0.4714795008912631,4.502673796791444,10.879679144385026,-1.95187165775401,-1.2950089126559732,1.4625668449197846,-4.967914438502675,-3.6791443850267367,0.9652406417112296,3.4153297682709454,-0.5080213903743314,0.8672014260249554
2019_1120_1403,0.5,2019,1120,1403,2,-0.07720588235294112,5.788602941176464,9.306985294117652,0.873161764705884,4.972426470588232,4.161764705882353,10.251838235294116,-0.11948529411764675,0.141544117647058,2.891544117647058,-3.4963235294117645,0.38051470588235325,-0.22794117647058876,1.9191176470588243,-0.14154411764705888,0.601102941176471
2019_1120_1414,0.5,2019,1120,1414,-8,-0.11764705882352933,6.411764705882348,4.970588235294123,0.08823529411764852,1.470588235294116,4.61764705882353,11.088235294117645,1.617647058823529,1.882352941176471,0.08823529411764675,-6.4411764705882355,1.1764705882352953,0.617647058823529,3.7941176470588243,0.5,-0.117647058823529
2019_1120_1416,0.5,2019,1120,1416,-4,-0.006641366223908873,6.753320683111951,4.297912713472485,2.351992409867176,7.150853889943072,4.605313092979127,10.744781783681212,-2.555977229601517,-6.00664136622391,1.928842504743832,-4.994307400379505,1.1537001897533212,0.24383301707779914,3.5521821631878563,0.28083491461100607,1.479127134724859
2019_1120_1429,0.5,2019,1120,1429,-3,-0.08288770053475936,-0.14795008912656726,1.4973262032085586,-0.5766488413547215,2.3199643493761073,3.5329768270944744,7.909982174688054,-2.527629233511586,-2.5677361853832465,1.1292335115864525,-7.513368983957218,-2.6791443850267367,-0.39839572192513373,3.172905525846703,0.49197860962566864,-0.2540106951871657
2019_1120_1433,0.5,2019,1120,1433,-3,-0.045955882352941124,7.444852941176464,6.994485294117652,1.998161764705884,3.847426470588232,4.255514705882353,6.689338235294116,-0.8069852941176467,-1.639705882352942,0.891544117647058,-3.9963235294117645,0.5367647058823533,-1.8529411764705888,1.3253676470588243,0.23345588235294112,-1.430147058823529
2019_1120_1436,0.5,2019,1120,1436,-8,-0.07720588235294112,6.476102941176464,5.744485294117652,2.216911764705884,5.628676470588232,3.5992647058823533,7.845588235294116,-1.5569852941176467,-1.139705882352942,2.797794117647058,-3.7775735294117645,2.9117647058823533,1.1470588235294112,3.8878676470588243,0.8272058823529411,1.788602941176471
2019_1120_1437,0.5,2019,1120,1437,-1,0.0,4.411764705882348,1.5,2.3235294117647065,4.205882352941174,0.7941176470588243,-0.11764705882353255,-1.0294117647058822,-1.117647058823529,1.235294117647058,-2.970588235294116,0.14705882352941124,0.852941176470587,3.882352941176471,1.7352941176470589,1.9705882352941195
2019_1120_1438,0.5,2019,1120,1438,4,-0.17095588235294112,7.038602941176464,13.525735294117652,1.404411764705884,6.847426470588232,2.9430147058823533,9.251838235294116,1.2867647058823533,2.485294117647058,2.860294117647058,-3.8088235294117645,-0.08823529411764675,3.1158088235294112,3.6691176470588243,0.9522058823529411,3.726102941176471
2019_1120_1439,0.5,2019,1120,1439,1,-0.014705882352941124,4.882352941176464,6.494485294117652,1.279411764705884,6.284926470588232,1.8180147058823533,5.626838235294116,0.5055147058823533,1.704044117647058,2.829044117647058,-1.7463235294117645,-0.9319852941176467,0.7720588235294112,2.6378676470588243,2.452205882352941,3.101102941176471
2019_1120_1449,0.5,2019,1120,1449,-4,-0.02941176470588225,9.058823529411754,4.205882352941188,2.4705882352941195,6.17647058823529,3.9411764705882355,8.382352941176467,0.17647058823529527,-0.3235294117647065,2.2647058823529402,-0.1764705882352935,2.7352941176470598,-1.2058823529411775,0.29411764705882426,-0.9705882352941178,-0.029411764705880472
2019_1120_1458,0.5,2019,1120,1458,0,0.03832442067736186,9.821746880570402,7.16399286987523,1.1506238859180051,3.3199643493761073,4.290552584670232,10.516042780748663,3.2299465240641716,3.0383244206773607,3.5837789661319057,-5.119429590017827,1.6541889483065955,2.6016042780748663,4.172905525846703,0.5525846702317292,3.3217468805704105
2019_1120_1459,0.5,2019,1120,1459,-2,-0.13137254901960782,-2.317647058823539,1.0549019607843206,-2.2705882352941167,0.34117647058823053,0.5450980392156861,3.837254901960783,1.6784313725490208,2.101960784313725,1.4352941176470573,-2.492156862745098,-0.28823529411764603,0.9137254901960787,3.1607843137254905,1.831372549019608,0.882352941176471
2019_1120_1463,0.5,2019,1120,1463,-9,-0.014705882352941124,-2.010504201680675,-5.126050420168056,-2.792016806722689,0.33403361344537785,3.6260504201680677,9.149159663865543,-0.05252100840336027,0.37815126050420034,3.056722689075629,-7.8802521008403374,-2.5882352941176467,-1.1029411764705888,3.5441176470588243,0.44327731092436995,1.382352941176471
2019_1124_1125,0.5,2019,1124,1125,-2,-0.23958333333333337,-15.21041666666666,-7.479166666666671,-6.166666666666668,-5.827083333333334,-2.429166666666667,-4.591666666666665,-0.4479166666666661,0.9750000000000014,4.475,-5.072916666666668,-5.756250000000001,1.6812500000000004,-0.541666666666667,0.9500000000000002,3.0812500000000007
2019_1124_1133,0.5,2019,1124,1133,-6,0.0179924242424242,5.29261363636364,2.005681818181813,2.469696969696969,4.6032196969696955,1.0284090909090908,4.617424242424242,-0.6751893939393945,-0.4886363636363633,4.344696969696969,-0.49715909090908994,1.7831439393939394,0.735795454545455,0.9734848484848486,0.9924242424242422,1.1751893939393945
2019_1124_1138,0.5,2019,1124,1138,3,-0.31534090909090906,-13.161931818181813,-3.8125,-4.772727272727273,-7.851325757575751,-1.7594696969696972,-5.503787878787879,-1.8570075757575761,-2.3068181818181834,0.7992424242424239,-3.9214015151515156,-2.7926136363636367,1.5539772727272734,-1.1174242424242422,0.6590909090909092,0.44791666666666785
2019_1124_1153,0.5,2019,1124,1153,2,-0.22977941176470584,-0.04963235294117396,4.981617647058826,0.6764705882352935,0.46507352941176805,1.2904411764705879,4.375,-2.6930147058823533,-3.007352941176471,0.5514705882352935,1.1819852941176485,0.4025735294117645,2.7518382352941178,-0.05147058823529438,0.25,2.7224264705882355
2019_1124_1159,0.5,2019,1124,1159,-6,-0.10321969696969702,-3.8589015151515156,-2.9034090909090935,-1.621212121212121,1.2092803030303045,-1.1534090909090917,0.10227272727272663,0.5369318181818183,2.4810606060606055,3.799242424242424,-1.1638257575757578,-1.8532196969696972,0.09943181818181834,-0.08712121212121193,1.356060606060606,3.2964015151515156
2019_1124_1181,0.5,2019,1124,1181,8,-0.2591911764705882,-11.84375,-0.37132352941176805,-5.0,-6.005514705882355,0.6727941176470589,-0.6838235294117645,-2.516544117647058,-3.2132352941176485,-0.007352941176471006,-3.788602941176471,-2.0680147058823533,0.163602941176471,-3.3455882352941178,-2.0735294117647056,2.9283088235294112
2019_1124_1192,0.5,2019,1124,1192,-7,0.01310483870967738,-3.085685483870961,-5.296370967741936,-0.6935483870967758,2.680443548387096,0.13104838709677402,4.052419354838708,-1.829637096774194,-0.6733870967741922,4.149193548387096,1.496975806451612,-0.09173387096774199,-0.17036290322580605,-1.391129032258065,1.1048387096774195,2.039314516129032
2019_1124_1196,0.5,2019,1124,1196,-1,0.03492647058823528,3.391544117647058,3.540441176470587,1.5588235294117645,1.818014705882355,-0.20955882352941124,-0.977941176470587,0.483455882352942,1.845588235294116,2.757352941176471,1.740808823529413,1.608455882352942,1.516544117647058,-1.0514705882352944,1.0441176470588234,1.634191176470587
2019_1124_1199,0.5,2019,1124,1199,5,-0.20036764705882348,-3.255514705882348,0.0698529411764639,-0.352941176470587,-0.446691176470587,0.4375,1.022058823529413,-2.9871323529411757,-2.3308823529411775,1.9338235294117645,-1.3474264705882355,0.961397058823529,-0.21875,-0.8455882352941178,0.4852941176470589,-0.365808823529413
2019_1124_1205,0.5,2019,1124,1205,-7,-0.05141129032258063,-4.117943548387103,-6.23185483870968,-0.7903225806451601,2.873991935483872,0.19556451612903203,2.826612903225808,-2.732862903225806,-2.705645161290324,6.245967741935484,-1.148185483870968,0.23084677419354804,1.507056451612904,-0.10080645161290303,2.2661290322580645,2.587701612903224
2019_1124_1209,0.5,2019,1124,1209,-5,-0.125,-4.15625,-5.875,-0.875,0.53125,-1.6875,-1.6875,-0.71875,-1.59375,5.34375,0.0,1.71875,1.5,-1.71875,0.0625,1.3125
2019_1124_1211,0.5,2019,1124,1211,8,-0.31534090909090906,-17.192234848484844,2.1268939393939377,-6.68181818181818,-2.6089015151515156,0.14962121212121193,2.041666666666668,-3.9782196969696955,-2.882575757575758,3.829545454545455,-4.49715909090909,-4.368371212121211,2.9176136363636367,-1.4204545454545459,-0.7348484848484844,2.7206439393939377
2019_1124_1222,0.5,2019,1124,1222,6,-0.3180147058823529,-3.961397058823536,5.952205882352942,-1.029411764705884,-1.799632352941174,-1.2683823529411757,-2.242647058823529,-0.6341911764705888,-0.15441176470588402,0.875,-3.8180147058823515,-1.0091911764705888,1.9283088235294112,-0.3161764705882355,0.25,-0.2775735294117645
2019_1124_1233,0.5,2019,1124,1233,-7,0.0625,-5.1875,-8.4375,-0.59375,0.34375,-0.875,-1.75,-3.125,-2.5,4.5625,-1.0,0.6875,0.875,-0.65625,1.96875,1.5625
2019_1124_1234,0.5,2019,1124,1234,-1,-0.07291666666666663,-6.646780303030297,-6.44886363636364,-0.6212121212121211,0.5123106060606091,-0.15340909090909172,0.9810606060606055,-5.250946969696969,-5.397727272727273,3.041666666666666,-0.8001893939393945,-1.8835227272727266,1.1297348484848477,-0.05681818181818166,1.477272727272727,2.750946969696969
2019_1124_1235,0.5,2019,1124,1235,3,-0.08272058823529416,-5.784926470588232,-1.13602941176471,-2.470588235294116,-0.740808823529413,-0.5330882352941178,0.16911764705882248,-0.31066176470588225,1.0808823529411775,3.9632352941176467,-1.170955882352942,-1.391544117647058,2.163602941176471,-0.875,0.10294117647058787,4.016544117647058
2019_1124_1242,0.5,2019,1124,1242,5,-0.14154411764705888,-3.726102941176464,-2.900735294117652,-1.7941176470588225,-1.152573529411768,0.7022058823529411,2.727941176470587,-0.8400735294117645,-0.5661764705882355,2.992647058823529,-3.0827205882352935,0.5202205882352935,-0.101102941176471,-0.7279411764705879,0.8088235294117645,1.8694852941176485
2019_1124_1243,0.5,2019,1124,1243,5,-0.16382575757575757,5.838068181818187,7.945075757575758,1.7424242424242422,2.7850378787878753,0.8768939393939394,2.344696969696969,1.4763257575757578,1.9356060606060623,3.920454545454545,0.7755681818181834,0.08617424242424221,2.0085227272727266,-1.4810606060606064,2.477272727272727,2.6297348484848477
2019_1124_1246,0.5,2019,1124,1246,7,-0.22443181818181823,-5.071022727272734,1.763257575757578,-1.1060606060606055,2.300189393939391,1.9071969696969697,6.799242424242426,-4.766098484848484,-4.761363636363637,1.7689393939393945,-2.2244318181818166,-0.004734848484847731,0.6448863636363633,0.09469696969696972,-0.31060606060606055,2.4782196969696955
2019_1124_1251,0.5,2019,1124,1251,-3,-0.21270161290322576,-0.5372983870967687,4.89717741935484,-0.887096774193548,3.357862903225808,-0.44959677419354804,0.4717741935483879,1.68649193548387,4.713709677419354,5.729838709677419,0.464717741935484,-0.285282258064516,2.119959677419354,-0.03629032258064502,2.2983870967741935,3.168346774193548
2019_1124_1257,0.5,2019,1124,1257,2,-0.012310606060606077,-2.8892045454545467,-0.630681818181813,0.40909090909091006,0.08806818181817988,-0.6988636363636367,-1.8977272727272734,-3.0085227272727266,-1.4280303030303045,3.132575757575758,-3.40625,0.4498106060606055,0.8873106060606055,1.6704545454545459,1.7803030303030303,1.5085227272727266
2019_1124_1261,0.5,2019,1124,1261,6,-0.21875,-9.71875,-5.84375,-3.0,-3.8125,1.09375,2.1875,-4.8125,-4.375,-0.125,-0.6875,0.71875,0.0625,-2.96875,0.4375,0.09375
2019_1124_1266,0.5,2019,1124,1266,4,-0.1335227272727273,-6.071022727272734,-1.9034090909090935,-0.8333333333333321,0.4820075757575779,-1.4867424242424239,-0.5946969696969688,-2.9176136363636367,-1.7310606060606055,3.7689393939393945,-3.8607954545454533,0.2073863636363633,-0.6278409090909083,1.3068181818181817,0.4772727272727275,0.11458333333333215
2019_1124_1268,0.5,2019,1124,1268,3,-0.09375,0.3125,2.125,0.28125,2.375,0.6875,2.84375,-0.9375,0.625,2.40625,-3.59375,0.625,0.09375,1.78125,0.0,3.3125
2019_1124_1276,0.5,2019,1124,1276,7,-0.22977941176470584,1.273897058823536,8.628676470588232,-0.264705882352942,0.700367647058826,-0.1213235294117645,0.375,1.9246323529411757,3.4044117647058822,5.080882352941176,-1.9650735294117645,-0.12683823529411775,4.4577205882352935,-0.02205882352941213,0.5441176470588234,4.693014705882353
2019_1124_1277,0.5,2019,1124,1277,7,-0.22977941176470584,-7.16727941176471,1.658088235294116,-2.264705882352942,0.729779411764703,-0.35661764705882426,1.757352941176471,-2.28125,-1.125,2.5514705882352935,-5.4944852941176485,-5.0974264705882355,0.42830882352941124,0.8897058823529411,-0.7205882352941178,1.8694852941176485
2019_1124_1278,0.5,2019,1124,1278,-1,-0.023897058823529438,0.862132352941174,-1.98897058823529,0.7941176470588225,1.376838235294116,2.702205882352941,7.0808823529411775,-3.428308823529413,-4.889705882352942,1.9338235294117645,-0.9944852941176485,-1.038602941176471,1.28125,1.3308823529411766,0.75,2.6047794117647065
2019_1124_1279,0.5,2019,1124,1279,1,-0.03125,-3.75,-3.1875,-0.96875,0.28125,-0.21875,0.59375,-1.59375,0.59375,3.53125,0.125,-0.5,0.625,-1.1875,1.125,0.6875
2019_1124_1280,0.5,2019,1124,1280,4,-0.10321969696969702,-5.677083333333329,-2.9337121212121247,-2.1060606060606055,-0.5785984848484844,-0.6685606060606055,0.587121212121211,-0.7964015151515156,-0.03409090909091006,1.708333333333334,0.4725378787878789,-0.3986742424242422,-0.02178030303030276,-1.9659090909090917,-0.21969696969696972,1.69034090909091
2019_1124_1285,0.5,2019,1124,1285,-6,-0.15625,-4.9375,-2.0625,-2.4375,1.28125,-0.3125,1.71875,0.25,0.9375,4.625,-0.21875,-0.75,1.28125,-0.25,1.9375,-0.4375
2019_1124_1293,0.5,2019,1124,1293,-3,-0.2683189655172413,-9.92995689655173,-1.1918103448275872,-4.017241379310345,-2.5765086206896584,0.2478448275862073,1.0301724137931032,-2.143318965517242,-1.1594827586206904,2.443965517241379,-2.164870689655171,-3.432112068965516,1.0053879310344822,-1.1163793103448274,0.3362068965517242,2.505387931034484
2019_1124_1295,0.5,2019,1124,1295,-7,0.0776209677419355,-0.6340725806451672,-6.554435483870961,0.9193548387096762,3.19657258064516,-1.772177419354838,-2.97983870967742,-0.7006048387096779,1.3266129032258078,6.794354838709677,0.4002016129032242,2.52116935483871,2.63608870967742,1.383064516129032,2.2661290322580645,3.652217741935484
2019_1124_1297,0.5,2019,1124,1297,-5,-0.15625,-6.125,-2.84375,-2.09375,-0.21875,-0.84375,-0.75,-1.09375,-1.75,2.9375,-1.28125,-3.28125,0.9375,0.21875,0.90625,-0.3125
2019_1124_1300,0.5,2019,1124,1300,-7,0.09375,3.956249999999997,-0.67916666666666,1.2333333333333343,2.97291666666667,1.6708333333333334,3.2749999999999986,-0.18125000000000036,0.5416666666666679,1.8416666666666668,-0.33958333333333357,-0.5895833333333336,-2.21875,0.8583333333333334,2.183333333333333,0.747916666666665
2019_1124_1305,0.5,2019,1124,1305,2,-0.2850378787878788,-9.010416666666671,0.5208333333333286,-1.9242424242424256,-1.0028409090909065,-0.9109848484848477,-1.8068181818181834,-4.250946969696969,-5.094696969696969,4.071969696969697,-3.4668560606060623,-1.1259469696969688,3.038825757575758,-0.05681818181818166,0.8409090909090908,1.7206439393939377
2019_1124_1308,0.5,2019,1124,1308,-3,-0.28125,-6.0,2.375,-1.84375,-1.375,-1.4375,-4.15625,-0.875,-1.3125,0.75,-0.53125,-0.65625,1.25,0.59375,2.28125,0.6875
2019_1124_1314,0.5,2019,1124,1314,8,-0.22443181818181823,-14.404356060606062,-5.751893939393938,-5.5,-8.972537878787875,-0.8200757575757578,-0.5946969696969688,-2.5842803030303028,-1.7613636363636367,0.31439393939393945,-5.891098484848484,-5.15625,0.22064393939393945,-1.0568181818181817,1.2045454545454546,1.6297348484848477
2019_1124_1318,0.5,2019,1124,1318,-4,-0.10321969696969702,-4.4346590909090935,-3.0852272727272663,-0.6818181818181834,3.6335227272727266,-1.8200757575757578,-1.7765151515151523,-1.2509469696969688,0.2689393939393945,6.40530303030303,-0.19412878787878896,-0.4895833333333339,2.038825757575758,-0.02651515151515138,2.5984848484848486,2.78125
2019_1124_1326,0.5,2019,1124,1326,-2,0.0179924242424242,2.0198863636363598,0.9753787878787818,1.3484848484848477,2.6335227272727266,0.39204545454545414,1.4053030303030312,-1.0691287878787872,0.08712121212121104,3.9810606060606055,-0.7698863636363633,-0.3986742424242422,0.735795454545455,0.21590909090909083,2.234848484848485,0.8721590909090899
2019_1124_1328,0.5,2019,1124,1328,0,0.0,0.5,-1.03125,-0.4375,-0.34375,1.3125,4.03125,0.0625,0.5625,4.15625,-3.78125,1.15625,1.09375,0.1875,1.65625,3.03125
2019_1124_1330,0.5,2019,1124,1330,-5,-0.17095588235294112,5.47977941176471,6.334558823529413,1.8235294117647065,0.288602941176471,0.34926470588235325,1.875,1.483455882352942,1.845588235294116,1.375,-2.3474264705882355,1.0496323529411757,1.545955882352942,0.5367647058823533,0.1911764705882355,2.310661764705884
2019_1124_1332,0.5,2019,1124,1332,-3,-0.06339285714285714,1.1705357142857196,4.244642857142857,0.18571428571428683,1.5919642857142833,0.33750000000000036,1.2321428571428577,0.461607142857142,1.817857142857143,3.6607142857142865,-0.1205357142857153,0.5008928571428566,1.4812499999999993,-1.6464285714285714,0.5214285714285714,1.0098214285714278
2019_1124_1341,0.5,2019,1124,1341,-7,-0.042613636363636354,-3.192234848484844,-5.539772727272734,-0.015151515151515582,-0.6998106060606091,1.7556818181818183,3.708333333333332,-4.917613636363637,-7.003787878787879,2.162878787878787,2.624053030303031,1.5407196969696972,0.6751893939393945,-2.6931818181818183,3.143939393939394,-2.9157196969696955
2019_1124_1345,0.5,2019,1124,1345,6,-0.125,-4.53125,0.375,-1.28125,-2.09375,-1.78125,-3.3125,-0.1875,1.25,1.15625,0.03125,-0.59375,2.59375,-0.375,0.71875,1.28125
2019_1124_1371,0.5,2019,1124,1371,-1,-0.012310606060606077,-2.2831439393939377,-4.297348484848484,-0.6515151515151523,-1.4573863636363669,0.9375,1.7386363636363633,-1.9176136363636367,-1.7916666666666679,2.7386363636363633,-0.618371212121211,0.29829545454545503,0.8570075757575761,-0.875,0.8409090909090908,0.02367424242424221
2019_1124_1385,0.5,2019,1124,1385,-2,-0.042613636363636354,-5.858901515151516,-7.600378787878782,-2.4393939393939377,-3.6392045454545467,-0.5776515151515156,-0.20075757575757436,-0.4024621212121211,0.7840909090909101,5.738636363636363,-0.31534090909091006,-0.18655303030303116,2.9176136363636367,-2.6931818181818183,1.4166666666666665,-0.27935606060606233
2019_1124_1387,0.5,2019,1124,1387,-4,-0.06339285714285714,4.599107142857136,3.44464285714286,1.6142857142857139,0.7633928571428541,2.194642857142857,4.74642857142857,-0.8241071428571427,-3.7821428571428584,-0.4535714285714292,-1.349107142857143,0.8723214285714285,0.5669642857142865,-0.9607142857142854,0.6928571428571431,1.295535714285716
2019_1124_1388,0.5,2019,1124,1388,-2,-0.07291666666666663,-1.2528409090909065,2.8238636363636402,-1.0454545454545467,1.8456439393939377,0.5132575757575761,3.7386363636363633,0.3248106060606055,2.2386363636363633,3.5568181818181817,-0.31534090909091006,3.7831439393939394,2.705492424242424,0.125,2.2045454545454546,1.8115530303030312
2019_1124_1393,0.5,2019,1124,1393,1,-0.012310606060606077,1.9289772727272663,1.4905303030302974,1.6515151515151523,1.6638257575757578,-0.0018939393939394478,-0.7159090909090899,-1.3721590909090917,-1.8219696969696955,2.587121212121213,0.59375,1.84375,0.826704545454545,-2.1477272727272734,-0.03787878787878807,1.3570075757575744
2019_1124_1396,0.5,2019,1124,1396,-2,-0.125,-3.1875,-3.96875,-0.90625,-2.3125,0.4375,0.6875,-1.8125,-1.0,3.65625,0.03125,-0.625,2.125,-2.53125,2.5,1.3125
2019_1124_1397,0.5,2019,1124,1397,7,-0.2547348484848485,-10.010416666666671,-2.2973484848484844,-4.1969696969696955,-2.063446969696969,1.0284090909090908,4.28409090909091,-2.6448863636363633,-1.1553030303030312,3.1022727272727266,-2.31534090909091,-4.24715909090909,2.0994318181818183,0.2462121212121211,-0.5227272727272725,1.2660984848484844
2019_1124_1403,0.5,2019,1124,1403,6,-0.21875,-1.4375,7.90625,-0.65625,2.4375,0.6875,3.65625,-0.8125,0.28125,4.53125,-0.84375,-0.1875,0.90625,-1.25,-0.15625,1.0
2019_1124_1414,0.5,2019,1124,1414,-4,-0.2591911764705882,-0.814338235294116,3.569852941176471,-1.4411764705882355,-1.064338235294116,1.1433823529411766,4.492647058823529,0.9246323529411757,2.022058823529413,1.7279411764705888,-3.788602941176471,0.608455882352942,1.7518382352941178,0.625,0.4852941176470589,0.28125
2019_1124_1416,0.5,2019,1124,1416,0,-0.14818548387096775,-0.47278225806451246,2.8971774193548328,0.8225806451612918,4.61592741935484,1.131048387096774,4.149193548387096,-3.24899193548387,-5.866935483870968,3.568548387096774,-2.34173387096774,0.585685483870968,1.378024193548388,0.38306451612903203,0.26612903225806495,1.878024193548388
2019_1124_1429,0.5,2019,1124,1429,1,-0.22443181818181823,-7.374053030303031,0.09659090909090651,-2.1060606060606055,-0.21496212121212466,0.058712121212121104,1.3143939393939377,-3.2206439393939394,-2.4280303030303045,2.7689393939393945,-4.860795454545453,-3.24715909090909,0.735795454545455,0.0037878787878788955,0.4772727272727275,0.1448863636363633
2019_1124_1433,0.5,2019,1124,1433,1,-0.1875,0.21875,5.59375,0.46875,1.3125,0.78125,0.09375,-1.5,-1.5,2.53125,-1.34375,-0.03125,-0.71875,-1.84375,0.21875,-1.03125
2019_1124_1436,0.5,2019,1124,1436,-4,-0.21875,-0.75,4.34375,0.6875,3.09375,0.125,1.25,-2.25,-1.0,4.4375,-1.125,2.34375,2.28125,0.71875,0.8125,2.1875
2019_1124_1437,0.5,2019,1124,1437,3,-0.14154411764705888,-2.814338235294116,0.09926470588234793,0.7941176470588225,1.670955882352942,-2.680147058823529,-6.7132352941176485,-1.7224264705882355,-0.977941176470587,2.875,-0.3180147058823515,-0.420955882352942,1.9871323529411757,0.7132352941176467,1.7205882352941178,2.3694852941176485
2019_1124_1438,0.5,2019,1124,1438,8,-0.3125,-0.1875,12.125,-0.125,4.3125,-0.53125,2.65625,0.59375,2.625,4.5,-1.15625,-0.65625,4.25,0.5,0.9375,4.125
2019_1124_1439,0.5,2019,1124,1439,5,-0.15625,-2.34375,5.09375,-0.25,3.75,-1.65625,-0.96875,-0.1875,1.84375,4.46875,0.90625,-1.5,1.90625,-0.53125,2.4375,3.5
2019_1124_1449,0.5,2019,1124,1449,0,-0.17095588235294112,1.83272058823529,2.805147058823536,0.9411764705882355,3.641544117647058,0.46691176470588225,1.7867647058823515,-0.516544117647058,-0.1838235294117645,3.9044117647058822,2.476102941176471,2.1672794117647065,-0.07169117647058876,-2.875,-0.9852941176470589,0.3694852941176485
2019_1124_1458,0.5,2019,1124,1458,4,-0.10321969696969702,2.5956439393939377,5.763257575757578,-0.3787878787878789,0.7850378787878753,0.8162878787878789,3.9204545454545467,2.5369318181818183,3.1780303030303028,5.223484848484848,-2.4668560606060623,1.0861742424242422,3.735795454545455,1.003787878787879,0.5378787878787881,3.7206439393939394
2019_1124_1459,0.5,2019,1124,1459,2,-0.2729166666666667,-9.543750000000003,-0.34583333333333144,-3.8000000000000007,-2.1937500000000014,-2.929166666666667,-2.758333333333333,0.9854166666666675,2.241666666666667,3.0749999999999993,0.16041666666666643,-0.8562499999999993,2.0479166666666675,-0.008333333333333748,1.8166666666666669,1.28125
2019_1124_1463,0.5,2019,1124,1463,-5,-0.15625,-9.236607142857139,-6.526785714285708,-4.321428571428573,-2.200892857142854,0.1517857142857144,2.553571428571427,-0.7455357142857135,0.5178571428571423,4.696428571428571,-5.227678571428573,-3.15625,0.03125,0.375,0.4285714285714288,1.78125
2019_1125_1133,0.5,2019,1125,1133,-4,0.25757575757575757,20.5030303030303,9.484848484848484,8.636363636363637,10.43030303030303,3.457575757575758,9.209090909090907,-0.2272727272727284,-1.4636363636363647,-0.1303030303030308,4.575757575757578,7.539393939393941,-0.9454545454545453,1.5151515151515156,0.04242424242424203,-1.9060606060606062
2019_1125_1138,0.5,2019,1125,1138,5,-0.07575757575757569,2.048484848484847,3.6666666666666714,1.3939393939393945,-2.0242424242424164,0.6696969696969699,-0.9121212121212139,-1.40909090909091,-3.281818181818185,-3.675757575757576,1.1515151515151523,2.9636363636363647,-0.12727272727272698,-0.5757575757575752,-0.290909090909091,-2.633333333333333
2019_1125_1153,0.5,2019,1125,1153,4,0.009803921568627527,15.160784313725486,12.460784313725497,6.843137254901961,6.292156862745102,3.719607843137255,8.966666666666665,-2.245098039215687,-3.9823529411764724,-3.923529411764706,6.254901960784316,6.158823529411766,1.0705882352941174,0.4901960784313726,-0.7000000000000002,-0.3588235294117652
2019_1125_1159,0.5,2019,1125,1159,-4,0.13636363636363635,11.351515151515144,4.575757575757578,4.545454545454547,7.036363636363639,1.2757575757575754,4.693939393939392,0.9848484848484844,1.506060606060604,-0.6757575757575758,3.90909090909091,3.903030303030304,-1.581818181818182,0.45454545454545503,0.4060606060606058,0.21515151515151487
2019_1125_1181,0.5,2019,1125,1181,10,-0.019607843137254832,3.36666666666666,7.107843137254903,1.1666666666666679,-0.17843137254902075,3.101960784313726,3.9078431372549005,-2.068627450980392,-4.18823529411765,-4.482352941176471,1.2843137254901968,3.688235294117648,-1.5176470588235293,-2.803921568627451,-3.023529411764706,-0.15294117647058947
2019_1125_1192,0.5,2019,1125,1192,-5,0.25268817204301075,12.1247311827957,2.1827956989247355,5.473118279569892,8.50752688172043,2.560215053763441,8.644086021505373,-1.3817204301075279,-1.6483870967741936,-0.32580645161290356,6.56989247311828,5.664516129032259,-1.8516129032258064,-0.849462365591398,0.1548387096774193,-1.0419354838709687
2019_1125_1196,0.5,2019,1125,1196,1,0.27450980392156865,18.601960784313718,11.019607843137258,7.725490196078432,7.645098039215689,2.219607843137256,3.613725490196078,0.9313725490196081,0.8705882352941146,-1.7176470588235286,6.813725490196081,7.364705882352943,-0.16470588235294237,-0.5098039215686274,0.0941176470588232,-1.4470588235294137
2019_1125_1199,0.5,2019,1125,1199,7,0.03921568627450989,11.954901960784312,7.549019607843135,5.813725490196081,5.380392156862747,2.866666666666667,5.613725490196078,-2.5392156862745097,-3.305882352941179,-2.541176470588235,3.7254901960784323,6.71764705882353,-1.9000000000000004,-0.3039215686274508,-0.4647058823529413,-3.4470588235294137
