Result,Season,Team1,Team2,deltaSeed,deltaWinPct,deltaPointsFor,deltaPointsAgainst,deltaFGM,deltaFGA,deltaFGM3,deltaFGA3,deltaFTM,deltaFTA,deltaOR,deltaDR,deltaAst,deltaTO,deltaStl,deltaBlk,deltaPF
1,2005,1314,1324,-15,0.4916573971078977,18.429365962180214,-3.224694104560612,5.382647385984427,5.251390433815345,1.1112347052280311,-0.307007786429363,6.552836484983315,6.836484983314794,1.912124582869854,5.893214682981089,4.59844271412681,4.642936596218018,3.4215795328142375,1.3559510567296997,0.4738598442714128
1,2005,1329,1368,-13,0.08939974457215838,16.807151979565766,9.56577266922094,5.279693486590041,6.232439335887612,3.6985951468710088,5.799489144316732,2.549169859514688,-0.531289910600254,0.6385696040868449,2.4942528735632195,5.5836526181353765,-0.3231162196679431,-2.1455938697318,-1.1251596424010217,0.8850574712643677
1,2005,1356,1388,-3,0.03931451612903225,-3.092741935483872,-5.164314516129039,1.5493951612903238,2.2368951612903203,-1.029233870967742,-3.486895161290324,-5.162298387096776,-7.734879032258064,-0.816532258064516,-2.05342741935484,2.08366935483871,-2.735887096774194,2.842741935483871,-0.4475806451612905,0.8971774193548399
1,2005,1436,1393,9,-0.018181818181818188,-2.88484848484849,-2.8242424242424207,-2.6030303030303017,-0.17272727272727906,3.8636363636363633,8.842424242424244,-1.5424242424242411,-3.887878787878787,-1.7848484848484851,1.7151515151515149,0.13333333333333464,-1.4969696969696962,-1.3575757575757583,-2.766666666666667,-0.10606060606060552
1,2005,1437,1307,-7,-0.04783092324805338,-2.112347052280313,-2.2803114571746406,-0.4849833147942171,5.452725250278085,-1.1868743047830925,-1.4682981090100107,0.04449388209121352,-1.9243604004449395,4.56618464961068,-1.4137931034482776,-2.6529477196885445,-1.1857619577308114,0.7252502780867625,2.238042269187986,1.5428253615127936
1,2005,1458,1320,-5,0.06666666666666665,-5.333333333333329,-7.166666666666664,-3.1999999999999993,-1.9666666666666615,0.0,-0.06666666666666643,1.0666666666666664,2.3999999999999986,1.7333333333333325,0.0,-2.5999999999999996,-0.1999999999999993,-0.6333333333333329,-2.3666666666666663,-2.299999999999999
1,2005,1112,1412,-8,0.1407624633431086,1.86021505376344,-2.0029325513196454,1.6373411534701852,1.4291300097751716,0.26783968719452567,-1.647116324535677,-1.682306940371456,-4.5630498533724335,1.9853372434017587,2.0146627565982413,0.8983382209188644,1.4613880742912997,-3.531769305962854,0.5112414467253177,-2.9002932551319667
0,2005,1305,1228,8,-0.17659352142110762,-7.87251828631139,2.396029258098217,-3.4273772204806683,-4.054336468129577,-6.007314524555904,-11.856844305120168,4.989550679205854,7.503657262277951,1.0992685475444102,3.916405433646812,-3.5067920585161954,3.464994775339603,-0.946708463949844,1.748171368861024,0.20898641588296663
1,2005,1246,1153,-5,0.05913978494623662,-2.6860215053763454,-2.519354838709681,0.9516129032258078,-0.49247311827956963,-0.07956989247311874,0.30107526881720403,-4.509677419354841,-5.600000000000001,-1.6870967741935488,-4.164516129032261,0.2666666666666675,-0.41827956989247284,3.9161290322580653,-2.4376344086021504,-0.8774193548387075
0,2005,1211,1403,-3,0.1954022988505747,2.156321839080462,0.22643678160919478,-0.6471264367816119,-5.149425287356323,0.46781609195402307,1.5298850574712635,2.982758620689655,4.503448275862066,0.35747126436781507,2.9482758620689644,-1.0057471264367805,0.6850574712643667,-2.1804597701149424,-0.5183908045977015,0.3804597701149426
1,2005,1428,1328,3,0.05913978494623662,-8.05268817204302,-6.098924731182798,-3.8161290322580648,-10.399999999999999,-2.408602150537635,-5.781720430107525,1.9881720430107528,1.431182795698927,-2.108602150537635,0.8817204301075243,-1.4376344086021504,0.6268817204301076,-2.9053763440860205,-1.3279569892473115,-3.7913978494623652
0,2005,1334,1449,7,0.05784204671857618,-13.812013348164626,-9.867630700778648,-6.0678531701891,-14.200222469410456,-1.1412680756395988,-2.476084538375975,-0.5350389321468292,-1.1045606229143488,-5.305895439377085,3.5828698553948826,-4.38932146829811,-0.681868743047831,-3.2513904338153505,0.6284760845383759,-6.229143492769742
0,2005,1448,1452,-5,0.16129032258064524,14.483870967741936,7.709677419354847,4.70967741935484,3.9032258064516157,-1.387096774193548,-7.0,6.451612903225806,10.70967741935484,4.064516129032258,4.903225806451612,-0.3225806451612918,3.161290322580646,0.45161290322580605,-0.09677419354838701,4.64516129032258
0,2005,1130,1454,-8,0.042328042328042326,-1.9603174603174551,-0.2526455026455068,-0.05687830687830697,-1.6124338624338606,-3.7407407407407405,-10.227513227513228,1.894179894179894,2.272486772486772,0.9880952380952372,0.1679894179894177,3.8743386243386233,-0.7380952380952372,-1.0462962962962958,0.5886243386243382,-4.5515873015873005
1,2005,1181,1280,-8,0.14583333333333337,7.329166666666666,-0.20000000000000284,0.970833333333335,1.6979166666666643,3.154166666666667,5.800000000000001,2.2333333333333343,1.6187499999999986,-1.0,-1.5354166666666664,-0.9562500000000007,-1.5250000000000004,1.8291666666666675,3.6479166666666663,2.9958333333333336
1,2005,1257,1210,-1,0.23763440860215057,5.981720430107529,-3.6548387096774135,-0.15161290322580712,-1.8043010752688105,3.7451612903225797,5.9698924731182785,2.5397849462365567,2.2182795698924735,-0.056989247311829416,-0.28064516129032313,0.9688172043010752,-0.9129032258064527,0.7978494623655905,-1.3645161290322578,-1.552688172043009
1,2005,1277,1436,-8,-0.014285714285714346,5.471428571428575,1.423809523809524,2.347619047619048,-1.5404761904761841,-1.6428571428571432,-4.564285714285717,2.4190476190476193,1.7904761904761912,-0.17619047619047556,-1.68809523809524,2.057142857142857,1.9904761904761905,0.980952380952381,0.7785714285714285,3.4523809523809508
1,2005,1301,1163,8,-0.16487068965517238,-4.776939655172413,-0.3836206896551744,-2.7780172413793096,-5.883620689655174,3.330818965517241,8.316810344827585,-2.5517241379310356,-3.6099137931034484,-4.595905172413794,-9.010775862068964,-2.1012931034482776,-2.925646551724139,0.8900862068965516,-4.794181034482758,3.0161637931034484
0,2005,1235,1314,8,-0.25027808676307006,-20.394883203559516,-6.120133481646278,-5.210233592880979,-4.113459399332591,-3.697441601779755,-5.865406006674084,-6.276974416017797,-7.319243604004448,-2.0155728587319235,-3.3414905450500534,-5.081201334816464,-3.746384872080087,-0.9043381535038932,-0.04560622914349288,-1.4393770856507224
0,2005,1356,1329,5,-0.0118534482758621,-11.228448275862064,-5.768318965517238,-2.755387931034484,-0.20581896551723844,-1.162715517241379,-1.1131465517241388,-4.554956896551724,-5.391163793103448,-0.06681034482758541,-1.1713362068965516,-3.214439655172413,-1.049568965517242,1.9094827586206895,0.18534482758620685,0.6357758620689644
0,2005,1196,1437,-1,0.008045977011494343,3.1080459770114857,0.07816091954023108,1.283908045977011,-2.683908045977006,0.5632183908045976,0.2586206896551708,-0.02298850574712752,1.2275862068965502,-2.775862068965518,3.2471264367816097,2.654022988505748,1.0126436781609183,-1.2080459770114942,-1.222988505747126,-0.2137931034482783
0,2005,1137,1458,8,-0.023655913978494536,-3.586021505376351,-1.181720430107525,-1.9419354838709673,-5.324731182795702,-0.6204301075268814,-1.1860215053763419,0.9182795698924728,0.44301075268817414,-1.14516129032258,-2.1473118279569903,-0.6150537634408604,4.307526881720429,2.533333333333333,1.0333333333333334,3.53763440860215
1,2005,1112,1329,1,0.025078369905956133,1.5632183908046073,3.6833855799373083,1.3970741901776371,5.986415882967613,-0.22048066875653038,-0.17659352142110762,-1.010449320794148,-1.4451410658307218,2.347962382445141,0.44514106583072177,-0.044932079414838455,0.9864158829676057,1.2769070010449317,0.8861024033437825,-2.0971786833855823
0,2005,1454,1228,11,-0.15488215488215495,-3.5353535353535364,3.9528619528619515,-2.5589225589225606,0.5420875420875362,-0.9562289562289568,0.5824915824915813,2.53872053872054,4.218855218855218,2.363636363636365,-0.09764309764309687,-5.057239057239055,2.545454545454545,0.6599326599326591,0.09427609427609429,3.9292929292929273
1,2005,1257,1449,3,0.032258064516129004,-5.677419354838705,-10.774193548387096,-4.967741935483872,-7.967741935483865,2.193548387096774,4.806451612903224,2.0645161290322562,2.967741935483872,-2.35483870967742,3.9677419354838683,-3.419354838709678,-0.2258064516129039,0.7096774193548381,1.3225806451612905,-2.0967741935483843
0,2005,1403,1452,-1,-0.010752688172043001,7.307526881720435,3.85698924731183,3.7494623655913983,4.311827956989248,-4.368817204301076,-14.278494623655913,4.17741935483871,4.922580645161293,1.463440860215055,2.725806451612904,0.6397849462365564,1.479569892473119,-0.3946236559139793,0.22473118279569926,2.388172043010755
1,2005,1246,1428,-4,0.0,6.366666666666674,4.966666666666669,2.8000000000000007,11.133333333333333,2.2,7.566666666666665,-1.4333333333333336,0.03333333333333144,2.0666666666666664,-0.43333333333333357,0.8333333333333339,-1.4000000000000004,3.466666666666667,1.6,2.333333333333334
1,2005,1277,1181,4,-0.04761904761904767,-1.6952380952380963,-2.442857142857143,1.1809523809523803,-3.2738095238095184,-2.10952380952381,-4.264285714285716,-1.9476190476190478,-4.542857142857141,-1.6428571428571423,-0.7547619047619065,4.657142857142858,0.257142857142858,-1.052380952380953,-4.188095238095238,0.8523809523809511
0,2005,1437,1314,4,-0.1123470522803115,-15.015572858731929,-7.602892102335936,-4.968854282536153,-3.8375973303670747,-0.28364849833147865,0.7897664071190214,-4.794215795328142,-6.698553948832036,0.5016685205784217,-3.9621802002224698,-6.943270300333706,-4.056729699666294,-2.1457174638487206,1.8509454949944377,0.28476084538376156
1,2005,1458,1301,-4,0.13958333333333328,-6.677083333333329,-6.741666666666667,-1.9875000000000007,-1.80833333333333,-1.2354166666666666,-4.170833333333334,-1.4666666666666668,-1.2958333333333343,-0.59375,3.1291666666666664,-2.2458333333333336,-0.8145833333333332,-1.5958333333333332,-2.377083333333333,-3.510416666666666
0,2005,1112,1228,2,-0.1515151515151515,2.2424242424242493,9.424242424242422,0.9696969696969688,4.242424242424242,-1.8484848484848486,-4.757575757575758,2.1515151515151523,1.5757575757575744,2.757575757575758,-0.1212121212121211,-2.0,3.7272727272727266,0.6060606060606055,0.15151515151515138,0.9393939393939377
1,2005,1257,1452,-3,0.19354838709677424,10.322580645161295,-3.064516129032249,2.0645161290322562,1.7741935483871032,0.7096774193548381,-1.741935483870968,5.483870967741934,7.7741935483871,2.806451612903226,5.64516129032258,-0.2580645161290338,3.0,0.9032258064516121,0.19354838709677447,3.9354838709677438
0,2005,1246,1277,-3,0.04761904761904767,-4.338095238095235,-1.4571428571428555,-1.2142857142857153,1.8404761904761884,-0.32380952380952355,0.29761904761904745,-1.5857142857142872,1.042857142857141,0.8428571428571416,-1.2785714285714285,-2.59047619047619,-0.8238095238095244,1.685714285714286,1.7547619047619052,-2.485714285714284
1,2005,1314,1458,-5,0.1376344086021506,21.607526881720432,10.624731182795706,7.2516129032258085,8.288172043010746,0.15376344086021465,-0.3150537634408579,6.950537634408603,7.604301075268818,3.274193548387096,1.9817204301075257,6.255913978494625,5.210752688172041,4.920430107526881,1.8720430107526884,2.795698924731182
0,2005,1257,1228,3,-0.09872922776148585,3.12414467253177,2.523949169110459,-1.60312805474096,-0.4770283479960895,0.9481915933528828,2.115347018572823,5.3822091886608,7.300097751710656,1.7399804496578692,3.0254154447702817,-2.6402737047898324,3.265884652981427,1.4281524926686213,0.5112414467253177,3.0654936461388083
0,2005,1277,1314,4,-0.08525345622119818,-10.702764976958534,-6.900921658986185,-2.7373271889400925,-5.4619815668202705,-0.5299539170506913,0.5841013824884769,-4.6981566820276495,-7.513824884792626,-1.9170506912442384,-2.369815668202765,-1.4654377880184342,-2.8202764976958505,-2.6728110599078336,-1.1601382488479266,1.1566820276497687
1,2005,1314,1228,0,-0.09872922776148585,11.349951124144681,10.136852394916914,2.3000977517106556,3.7487781036168073,-1.3098729227761492,-3.336265884652981,8.059628543499512,10.719452590420332,2.8044965786901273,3.1544477028347977,0.7468230694037175,5.556207233626587,2.7507331378299114,0.4144672531769307,2.6138807429130004
0,2006,1214,1284,0,-0.0463709677419355,1.9627016129032313,-0.1935483870967758,0.6552419354838719,4.728830645161288,-0.763104838709677,-1.168346774193548,1.415322580645162,3.575604838709676,4.930443548387096,1.6391129032258078,-2.30141129032258,1.132056451612904,-0.01108870967741904,-0.372983870967742,3.933467741935484
1,2006,1104,1266,3,-0.06896551724137934,-4.241379310344826,-2.5172413793103487,-1.7586206896551708,-4.310344827586206,-3.0,-5.172413793103448,2.275862068965518,3.8965517241379324,0.5517241379310356,0.8965517241379324,-3.068965517241379,-1.275862068965516,-1.1724137931034484,1.96551724137931,-5.655172413793103
1,2006,1130,1334,-9,0.022629310344827624,0.8071120689655231,3.2887931034482776,-0.17672413793103559,-0.817887931034484,-0.4482758620689653,-0.6648706896551708,1.6088362068965516,4.5,3.169181034482758,-3.1540948275862064,2.157327586206897,0.7607758620689662,0.006465517241379004,2.177801724137931,1.1206896551724146
0,2006,1380,1181,15,-0.29618768328445744,-16.740957966764412,-4.453567937438905,-3.0801564027370496,-0.18377321603127683,-3.3343108504398833,-5.6930596285435,-7.246334310850441,-6.792766373411535,3.551319648093843,2.3460410557184765,-3.0087976539589434,4.186705767350929,-1.964809384164222,-1.6177908113391979,0.38611925708699957
1,2006,1196,1375,-11,0.025078369905956133,5.169278996865202,-1.108672936259154,1.8432601880877755,-2.399164054336474,-1.1577847439916402,-4.65621734587252,2.640543364681296,2.778474399164054,-0.5663531870428429,1.8777429467084659,2.8578892371995828,1.6374085684430515,-0.45245559038662364,3.6290491118077326,-2.602925809822363
1,2006,1203,1423,-1,0.1473214285714286,11.308035714285708,7.709821428571431,4.102678571428573,3.34375,-0.4419642857142856,-2.459821428571427,3.5446428571428577,7.28125,1.9151785714285712,0.07589285714285765,2.133928571428573,1.6741071428571423,1.7410714285714288,2.991071428571429,-2.7321428571428577
1,2006,1211,1462,-11,0.2225806451612904,8.648387096774186,9.531182795698925,2.8806451612903246,4.523655913978494,-1.0096774193548388,-2.4978494623655934,3.8967741935483886,3.3645161290322605,2.0193548387096776,0.41935483870967616,-1.7086021505376348,0.3655913978494638,0.9763440860215056,-2.070967741935484,1.1548387096774206
1,2006,1228,1102,-9,0.020737327188940058,6.467741935483872,3.525345622119815,3.684331797235025,10.55760368663595,-1.2523041474654386,-1.420506912442395,0.35138248847926157,3.1820276497695854,5.6658986175115205,5.7626728110599075,0.9182027649769591,1.426267281105991,-1.774193548387097,0.4089861751152073,1.9942396313364057
1,2006,1231,1361,-5,-0.11264367816091947,-2.7609195402298923,-0.9034482758620612,0.006896551724139499,-0.27241379310344627,1.922988505747127,4.798850574712642,-4.697701149425287,-5.957471264367818,-3.133333333333333,2.097701149425287,1.7988505747126435,-0.21264367816091934,-1.422988505747126,-0.6540229885057469,1.540229885057471
1,2006,1261,1233,-9,-0.03333333333333344,-5.599999999999994,-6.700000000000003,-0.9000000000000021,-0.8666666666666671,-2.1000000000000005,-2.833333333333332,-1.700000000000001,-2.6000000000000014,0.5666666666666664,2.633333333333333,-0.10000000000000142,0.4666666666666668,0.833333333333333,2.0999999999999996,-2.9000000000000004
0,2006,1305,1285,-7,0.06093189964157708,-5.9223416965352556,-8.139784946236553,-1.9761051373954572,0.2771804062126648,-2.0250896057347676,-4.379928315412185,0.05495818399044161,-0.1481481481481488,1.5710872162485057,1.6033452807646356,-2.3488649940262825,-1.1804062126642787,-1.9091995221027487,1.816009557945042,-2.556750298685781
0,2006,1457,1397,13,0.0,-8.642857142857139,-12.67857142857143,-4.0,-6.035714285714285,-0.9285714285714279,-0.9285714285714306,0.2857142857142865,0.4642857142857153,1.3928571428571423,1.2857142857142847,-1.5000000000000018,0.9642857142857153,-0.9642857142857135,0.1428571428571428,-0.8571428571428577
0,2006,1393,1401,-7,-0.047667342799188606,3.6460446247464517,8.551724137931032,2.7129817444219064,7.419878296146045,0.9776876267748476,3.6947261663286,-2.7576064908722095,-3.122718052738339,3.297160243407708,3.3367139959432066,-1.1997971602434063,1.8803245436105485,0.37423935091277905,3.475659229208925,-3.674442190669371
1,2006,1417,1125,-13,0.1515151515151516,-13.25757575757575,-16.812121212121212,-4.939393939393938,-7.9090909090909065,-2.293939393939394,-4.857575757575759,-1.084848484848484,-1.787878787878789,-0.954545454545455,-1.8090909090909086,-2.9060606060606045,-1.7545454545454557,-2.0969696969696967,-0.8090909090909091,-3.715151515151515
1,2006,1449,1429,-7,0.06666666666666676,10.933333333333337,5.1000000000000085,4.066666666666666,10.333333333333329,-0.7999999999999998,-0.3000000000000007,3.5999999999999996,4.333333333333332,5.4,-0.7999999999999972,-0.29999999999999716,2.033333333333333,2.6333333333333337,0.6000000000000001,3.200000000000001
0,2006,1328,1454,-5,0.0,-4.928571428571431,-2.7142857142857153,-1.2142857142857153,-4.25,-0.5357142857142856,-2.6428571428571423,-1.9642857142857153,-3.5,0.3214285714285712,-1.928571428571427,1.9642857142857135,0.25,0.3214285714285712,0.5,-2.5
0,2006,1371,1455,3,-0.12124582869855394,-0.4949944382647402,4.899888765294776,-0.6362625139043381,2.3014460511679644,-0.9488320355951059,-0.9521690767519466,1.7263626251390427,1.9877641824249146,0.7130144605116797,-0.7219132369299217,-2.450500556173525,0.5450500556173541,1.4682981090100116,0.7474972191323694,3.341490545050055
0,2006,1458,1112,1,0.02043010752688168,-1.9354838709677438,-3.3645161290322534,-2.256989247311825,-3.77634408602151,2.041935483870968,4.949462365591398,0.536559139784945,1.9376344086021504,-0.6795698924731184,2.7301075268817208,-1.3741935483870957,-1.850537634408603,-4.504301075268818,-0.4075268817204303,0.7161290322580633
1,2006,1133,1242,9,-0.10752688172043012,-2.821505376344092,3.235483870967741,-1.1903225806451587,0.8623655913978538,-0.5946236559139786,0.6107526881720418,0.15376344086021554,-1.28494623655914,-0.5612903225806463,-1.0612903225806427,-1.4021505376344052,-0.4451612903225808,-0.4774193548387107,-0.9408602150537639,0.7010752688172062
0,2006,1116,1137,-1,-0.15239154616240258,8.012235817575089,9.409343715239153,3.516129032258064,8.914349276974413,-0.32480533926585053,1.2202447163515,1.3047830923248043,1.7964404894327046,2.8832035595105676,0.4593993325917687,0.9621802002224698,-1.0956618464961068,-0.27252502780867616,4.439377085650722,-0.6162402669632954
0,2006,1107,1163,15,-0.2225806451612904,-12.462365591397841,-1.1430107526881699,-5.873118279569891,-10.229032258064521,1.7645161290322582,3.7161290322580633,-2.4806451612903206,-3.758064516129032,-5.300000000000001,-5.698924731182796,-3.3204301075268816,-0.03870967741935338,-0.2462365591397857,-6.752688172043012,3.6967741935483875
1,2006,1206,1277,5,0.11041666666666672,-4.537499999999994,-9.666666666666664,-0.3916666666666657,-1.5187499999999972,0.08958333333333357,1.0854166666666671,-3.84375,-2.564583333333335,-0.9625000000000004,0.01875000000000071,-1.427083333333334,-0.8937500000000007,1.0187499999999998,0.5645833333333332,-2.6937499999999996
0,2006,1320,1207,3,0.0,-1.2333333333333343,-0.8999999999999986,-1.0666666666666664,-0.36666666666666714,-0.20000000000000018,0.13333333333333286,1.0999999999999996,1.1666666666666643,-2.1999999999999993,2.8000000000000007,-1.9333333333333336,0.7000000000000011,-0.7999999999999998,-0.10000000000000009,-0.7000000000000011
0,2006,1412,1246,1,0.15673981191222575,3.476489028213166,-0.1922675026123386,0.29780564263322873,0.6875653082549604,-0.5329153605015673,-0.898641588296762,3.413793103448276,5.449320794148381,-2.011494252873563,-3.0052246603970723,1.0940438871473361,-0.5318704284221525,5.1337513061651,0.46081504702194387,1.2978056426332287
0,2006,1331,1272,15,-0.26392961876832843,-6.586510263929611,1.927663734115356,-2.125122189638322,-5.44086021505376,-1.0576735092864125,-4.6060606060606055,-1.2785923753665713,-2.73607038123167,-2.3343108504398824,-2.33919843597263,0.11143695014662747,-1.3988269794721404,-3.142717497556206,-2.6285434995112418,-2.599217986314759
0,2006,1143,1301,-3,-0.033333333333333326,-6.5,-2.933333333333337,-1.7666666666666657,-1.8333333333333286,-3.866666666666667,-10.1,0.8999999999999986,1.9000000000000021,0.6999999999999993,-1.3999999999999986,-2.9000000000000004,-1.299999999999999,-2.1999999999999993,-2.133333333333333,-1.0333333333333314
0,2006,1293,1314,11,0.034482758620689724,-9.275862068965523,-7.482758620689658,-2.2758620689655196,-1.0689655172413737,0.5172413793103452,2.6896551724137936,-5.241379310344829,-6.103448275862068,-1.0689655172413808,-2.0689655172413772,-1.9655172413793096,-4.172413793103447,0.0,0.896551724137931,1.0689655172413772
0,2006,1234,1322,-11,-0.0010449320794148065,-9.364681295715783,-10.828631138975972,-3.4994775339602917,-3.7084639498432637,-0.9801462904911178,-1.4106583072100314,-1.385579937304076,-3.083594566353188,-2.068965517241379,4.262277951933125,-1.746081504702195,-1.0355276907001034,-2.1306165099268544,1.6332288401253918,-5.775339602925811
0,2006,1172,1326,13,-0.20370370370370372,0.8925925925925924,6.6851851851851904,0.47407407407407476,3.5148148148148124,0.2296296296296294,1.1851851851851833,-0.28518518518518654,-1.5777777777777757,2.15925925925926,2.325925925925926,1.9666666666666686,1.162962962962963,-2.518518518518518,-1.1444444444444446,2.933333333333332
1,2006,1338,1245,-7,0.024193548387096753,0.3891129032258078,-2.350806451612904,0.7903225806451601,0.7802419354838719,-0.679435483870968,-1.819556451612904,-0.512096774193548,0.3024193548387082,2.034274193548388,3.721774193548388,3.078629032258064,0.49193548387096797,-1.363911290322581,1.526209677419355,-3.02923387096774
0,2006,1335,1400,13,-0.11447811447811451,-7.121212121212125,-0.016835016835017313,-2.2659932659932664,-2.6969696969696955,-0.8316498316498313,1.1582491582491556,-1.7575757575757578,-1.2323232323232318,-3.5420875420875415,-4.441077441077443,-0.5016835016835017,-0.10437710437710379,1.885521885521884,-2.4175084175084174,2.659932659932659
1,2006,1437,1284,-15,0.2995689655172413,10.57004310344827,-0.20689655172413524,1.7219827586206904,6.199353448275865,2.7596982758620694,4.770474137931036,4.366379310344829,3.776939655172413,4.639008620689655,-1.0538793103448292,-2.0355603448275854,-3.817887931034482,-0.0700431034482758,1.5969827586206895,1.4418103448275872
0,2006,1356,1452,5,0.05450500556173532,-9.880978865406014,-9.292547274749715,-4.226918798665185,-5.503893214682982,-4.35706340378198,-12.439377085650722,2.92992213570634,5.331479421579534,4.0111234705228025,1.243604004449388,-5.2958843159065605,5.977753058954393,0.6840934371523915,0.5038932146829809,6.64516129032258
1,2006,1130,1285,-8,0.00347222222222221,-3.6168981481481524,-4.458333333333329,-1.439814814814813,-2.9456018518518547,-1.4444444444444446,-3.350694444444443,0.7071759259259256,2.351851851851851,1.9571759259259256,-1.9178240740740726,0.10879629629629761,-0.8356481481481488,-1.3587962962962967,1.355324074074074,-2.314814814814813
0,2006,1203,1181,7,0.019480519480519543,-3.5508658008658074,-2.2911255411255382,0.5638528138528152,3.8484848484848513,-1.853896103896104,-2.936147186147185,-2.824675324675326,0.28787878787878896,4.275974025974026,0.9935064935064943,1.9577922077922096,0.7489177489177479,-0.11688311688311614,-0.745670995670995,0.40800865800865793
0,2006,1454,1196,8,-0.10389610389610393,-5.7370129870129745,0.9621212121212182,-1.9935064935064943,4.320346320346324,-0.8225108225108224,0.7067099567099575,-0.9274891774891767,0.07251082251082153,3.7153679653679657,-0.7435064935064943,-4.530303030303031,-1.0930735930735924,-1.2445887445887456,-2.010822510822511,3.307359307359306
1,2006,1211,1231,-3,0.2793103448275862,8.92758620689655,6.570114942528733,2.093103448275862,2.405747126436779,-2.9896551724137934,-6.398850574712643,7.731034482758622,8.024137931034485,2.5999999999999996,1.0689655172413808,-0.9321839080459764,-1.2873563218390807,0.9563218390804593,0.4206896551724135,0.5931034482758619
0,2006,1401,1261,8,-0.009195402298850519,-5.559770114942523,-4.785057471264366,-4.148275862068964,-5.921839080459769,2.2183908045977017,5.442528735632182,0.5183908045977006,1.5344827586206904,-3.520689655172415,-5.022988505747126,1.0252873563218383,-2.1528735632183906,0.18850574712643642,-3.301149425287356,5.919540229885056
0,2006,1104,1417,8,-0.23197492163009414,1.3897596656217388,8.016718913270637,0.12330198537095072,3.311389759665623,-0.7554858934169273,-1.3343782654127452,1.8986415882967602,2.6154649947753406,1.6384535005224663,2.391849529780565,-1.8537095088819218,-1.0282131661441998,0.7084639498432601,2.2769070010449317,-2.3239289446186007
0,2006,1228,1449,-1,0.006451612903225712,-12.432258064516134,-11.336559139784953,-4.4870967741935495,-7.3043010752688105,0.7881720430107526,2.258064516129032,-4.246236559139785,-2.9322580645161267,-2.381720430107528,0.5150537634408572,-1.436559139784947,-2.6784946236559133,-1.7075268817204305,-0.9838709677419355,-1.5462365591397855
0,2006,1397,1455,-5,0.008064516129032251,12.998847926267274,12.130184331797238,5.082949308755762,7.986175115207374,2.1509216589861744,4.413594470046082,0.6820276497695836,1.6774193548387082,-0.3029953917050676,-3.210829493087555,2.246543778801845,0.06105990783410142,4.9239631336405525,1.1970046082949308,2.548387096774194
1,2006,1133,1338,8,-0.10752688172043012,-0.9182795698924764,1.525806451612901,0.8096774193548413,2.7655913978494624,-0.6913978494623656,-0.8408602150537625,-1.8462365591397845,-3.5107526881720403,-0.49677419354838825,-0.9967741935483865,0.017204301075270934,1.4580645161290313,2.8451612903225802,0.994623655913978,1.6688172043010745
1,2006,1163,1246,-7,0.26363636363636367,10.878787878787875,-0.17272727272727195,3.1575757575757564,4.615151515151517,-2.336363636363637,-6.684848484848484,6.899999999999999,8.742424242424242,3.6333333333333346,5.454545454545457,1.751515151515152,0.8060606060606048,0.663636363636364,6.242424242424243,-1.5090909090909097
0,2006,1314,1206,-8,-0.008045977011494343,10.979310344827582,10.0632183908046,2.4735632183908045,5.317241379310339,0.963218390804597,1.2367816091954005,5.068965517241381,6.309195402298851,3.9344827586206907,1.165517241379309,2.7988505747126435,3.4206896551724135,0.5965517241379308,0.39770114942528734,1.9793103448275868
0,2006,1326,1207,-5,0.13333333333333341,8.033333333333331,3.9666666666666686,2.3000000000000007,5.166666666666671,1.5,3.533333333333335,1.9333333333333336,2.333333333333332,-0.5999999999999996,2.033333333333335,0.16666666666666607,0.40000000000000036,0.9666666666666668,-0.833333333333333,0.4666666666666668
1,2006,1272,1137,-8,0.047021943573667735,14.5987460815047,10.223615464994772,5.060606060606062,13.83908045977011,1.571577847439917,6.019853709508881,2.9059561128526656,4.435736677115987,6.507836990595612,3.863113897596655,1.1410658307210024,1.3354231974921635,1.063740856844305,5.067920585161964,2.6603970741901755
1,2006,1400,1301,-8,0.11818181818181828,0.4212121212121218,-7.575757575757578,1.9696969696969688,4.163636363636364,-1.90909090909091,-5.087878787878786,-1.6090909090909093,-1.1787878787878796,5.027272727272727,1.9818181818181841,-1.0909090909090917,0.030303030303031164,0.784848484848486,0.25454545454545485,-2.3969696969696965
1,2006,1437,1112,-7,0.2491657397107897,2.4783092324805267,-4.2714126807563915,-2.2558398220244698,-2.916573971078975,4.845383759733037,10.0678531701891,2.1446051167964413,1.4916573971078968,-0.13014460511679715,1.8553948832035587,-2.1535038932146815,-2.208008898776418,-2.28476084538376,1.2602892102335925,1.8954393770856512
1,2006,1452,1322,-8,-0.10344827586206895,-5.103448275862064,-4.551724137931046,-1.1034482758620676,-0.03448275862069039,3.448275862068966,11.172413793103448,-6.344827586206897,-10.827586206896552,-5.241379310344827,-2.8620689655172384,0.9310344827586192,-7.448275862068964,-0.931034482758621,-0.5862068965517242,-7.896551724137932
1,2006,1261,1181,3,-0.17575757575757578,-7.74848484848485,-3.7363636363636346,-0.0575757575757585,2.115151515151517,-3.4848484848484853,-6.924242424242424,-4.14848484848485,-3.712121212121211,4.354545454545455,2.969696969696969,0.3696969696969692,2.172727272727272,-1.0787878787878782,0.8424242424242427,-1.8181818181818183
1,2006,1272,1133,-12,0.24242424242424243,9.375757575757575,1.5787878787878782,1.960606060606061,3.93333333333333,2.03939393939394,4.672727272727272,3.415151515151516,5.924242424242422,3.2181818181818187,1.1424242424242408,-0.8060606060606084,0.618181818181819,0.5878787878787879,1.9242424242424248,1.4787878787878768
